basket_id,shop_id,user_id,item_id,buy_date
2991,11,54,90,2019-09-09
2992,3,70,35,2019-10-17
2992,3,70,80,2019-10-17
2993,20,30,80,2019-06-11
2993,20,30,82,2019-06-11
2993,20,30,97,2019-06-11
2993,20,30,99,2019-06-11
2994,5,59,9,2019-05-20
2994,5,59,12,2019-05-20
2994,5,59,60,2019-05-20
2994,5,59,78,2019-05-20
2994,5,59,81,2019-05-20
2994,5,59,97,2019-05-20
2995,20,1,70,2019-06-02
2996,17,25,7,2019-01-31
2996,17,25,17,2019-01-31
2996,17,25,89,2019-01-31
2997,20,50,49,2020-03-12
2997,20,50,49,2020-03-12
2997,20,50,58,2020-03-12
2997,20,50,78,2020-03-12
2997,20,50,80,2020-03-12
2998,2,28,37,2019-11-12
2998,2,28,62,2019-11-12
2998,2,28,63,2019-11-12
2998,2,28,68,2019-11-12
2998,2,28,70,2019-11-12
2998,2,28,83,2019-11-12
2999,1,37,12,2020-02-02
2999,1,37,13,2020-02-02
2999,1,37,17,2020-02-02
2999,1,37,24,2020-02-02
2999,1,37,50,2020-02-02
2999,1,37,66,2020-02-02
2999,1,37,72,2020-02-02
2999,1,37,74,2020-02-02
2999,1,37,89,2020-02-02
3000,5,95,7,2019-07-24
3000,5,95,32,2019-07-24
3000,5,95,34,2019-07-24
3000,5,95,34,2019-07-24
3000,5,95,46,2019-07-24
3000,5,95,51,2019-07-24
3000,5,95,67,2019-07-24
3000,5,95,88,2019-07-24
3000,5,95,100,2019-07-24
3001,15,93,17,2020-09-07
3001,15,93,19,2020-09-07
3001,15,93,41,2020-09-07
3001,15,93,92,2020-09-07
3002,8,24,27,2020-05-05
3002,8,24,38,2020-05-05
3002,8,24,44,2020-05-05
3002,8,24,50,2020-05-05
3002,8,24,80,2020-05-05
3002,8,24,98,2020-05-05
3003,20,93,4,2019-11-17
3003,20,93,82,2019-11-17
3004,11,21,6,2020-09-10
3004,11,21,33,2020-09-10
3004,11,21,42,2020-09-10
3004,11,21,48,2020-09-10
3004,11,21,68,2020-09-10
3004,11,21,78,2020-09-10
3005,9,9,11,2020-04-15
3005,9,9,12,2020-04-15
3005,9,9,23,2020-04-15
3005,9,9,34,2020-04-15
3005,9,9,61,2020-04-15
3005,9,9,71,2020-04-15
3005,9,9,79,2020-04-15
3005,9,9,86,2020-04-15
3005,9,9,88,2020-04-15
3007,2,85,7,2019-12-11
3007,2,85,16,2019-12-11
3007,2,85,63,2019-12-11
3007,2,85,82,2019-12-11
3007,2,85,100,2019-12-11
3008,6,6,8,2020-11-29
3008,6,6,16,2020-11-29
3008,6,6,17,2020-11-29
3008,6,6,37,2020-11-29
3008,6,6,49,2020-11-29
3008,6,6,71,2020-11-29
3008,6,6,82,2020-11-29
3008,6,6,92,2020-11-29
3009,4,19,15,2020-07-16
3009,4,19,20,2020-07-16
3009,4,19,41,2020-07-16
3009,4,19,74,2020-07-16
3011,9,76,10,2020-09-22
3011,9,76,14,2020-09-22
3011,9,76,22,2020-09-22
3011,9,76,58,2020-09-22
3011,9,76,63,2020-09-22
3011,9,76,68,2020-09-22
3011,9,76,74,2020-09-22
3012,20,80,9,2020-12-30
3012,20,80,17,2020-12-30
3012,20,80,37,2020-12-30
3012,20,80,82,2020-12-30
3014,13,10,16,2019-07-31
3014,13,10,100,2019-07-31
3015,6,78,4,2019-06-30
3015,6,78,5,2019-06-30
3015,6,78,53,2019-06-30
3015,6,78,67,2019-06-30
3015,6,78,80,2019-06-30
3015,6,78,100,2019-06-30
3016,12,94,34,2019-01-07
3016,12,94,71,2019-01-07
3016,12,94,90,2019-01-07
3016,12,94,92,2019-01-07
3017,16,33,12,2019-12-06
3017,16,33,30,2019-12-06
3017,16,33,31,2019-12-06
3017,16,33,57,2019-12-06
3017,16,33,84,2019-12-06
3018,4,5,9,2019-10-22
3018,4,5,10,2019-10-22
3018,4,5,18,2019-10-22
3018,4,5,52,2019-10-22
3018,4,5,84,2019-10-22
3018,4,5,99,2019-10-22
3019,4,65,10,2019-05-30
3019,4,65,34,2019-05-30
3019,4,65,35,2019-05-30
3019,4,65,36,2019-05-30
3019,4,65,81,2019-05-30
3019,4,65,84,2019-05-30
3019,4,65,86,2019-05-30
3019,4,65,93,2019-05-30
3019,4,65,96,2019-05-30
3020,4,48,84,2019-10-21
3021,5,90,13,2020-07-09
3021,5,90,16,2020-07-09
3021,5,90,41,2020-07-09
3022,16,22,6,2019-11-19
3022,16,22,10,2019-11-19
3022,16,22,44,2019-11-19
3022,16,22,49,2019-11-19
3022,16,22,57,2019-11-19
3022,16,22,64,2019-11-19
3022,16,22,72,2019-11-19
3022,16,22,87,2019-11-19
3022,16,22,98,2019-11-19
3023,7,8,7,2019-01-20
3023,7,8,29,2019-01-20
3024,9,39,17,2019-03-28
3024,9,39,71,2019-03-28
3025,6,39,2,2019-03-10
3025,6,39,13,2019-03-10
3025,6,39,20,2019-03-10
3025,6,39,29,2019-03-10
3025,6,39,48,2019-03-10
3025,6,39,74,2019-03-10
3025,6,39,76,2019-03-10
3025,6,39,92,2019-03-10
3027,10,49,15,2020-10-23
3027,10,49,21,2020-10-23
3027,10,49,22,2020-10-23
3027,10,49,26,2020-10-23
3027,10,49,30,2020-10-23
3027,10,49,60,2020-10-23
3027,10,49,66,2020-10-23
3027,10,49,95,2020-10-23
3027,10,49,97,2020-10-23
3028,1,79,41,2020-10-30
3028,1,79,100,2020-10-30
3029,20,81,12,2020-05-22
3029,20,81,16,2020-05-22
3029,20,81,27,2020-05-22
3029,20,81,82,2020-05-22
3030,16,24,9,2020-06-01
3030,16,24,20,2020-06-01
3030,16,24,50,2020-06-01
3030,16,24,62,2020-06-01
3030,16,24,89,2020-06-01
3031,1,24,14,2019-11-15
3031,1,24,40,2019-11-15
3031,1,24,58,2019-11-15
3031,1,24,62,2019-11-15
3031,1,24,70,2019-11-15
3031,1,24,73,2019-11-15
3031,1,24,75,2019-11-15
3031,1,24,96,2019-11-15
3032,4,75,23,2019-11-09
3032,4,75,52,2019-11-09
3032,4,75,82,2019-11-09
3032,4,75,86,2019-11-09
3032,4,75,96,2019-11-09
3032,4,75,99,2019-11-09
3033,10,58,3,2019-05-05
3033,10,58,34,2019-05-05
3033,10,58,51,2019-05-05
3033,10,58,53,2019-05-05
3033,10,58,59,2019-05-05
3033,10,58,66,2019-05-05
3033,10,58,67,2019-05-05
3033,10,58,79,2019-05-05
3034,17,1,73,2020-06-20
3034,17,1,90,2020-06-20
3035,9,72,4,2019-03-22
3035,9,72,9,2019-03-22
3035,9,72,94,2019-03-22
3036,14,96,2,2020-08-06
3036,14,96,63,2020-08-06
3036,14,96,73,2020-08-06
3036,14,96,76,2020-08-06
3036,14,96,89,2020-08-06
3036,14,96,99,2020-08-06
3037,12,73,18,2020-08-10
3037,12,73,70,2020-08-10
3037,12,73,89,2020-08-10
3038,18,78,26,2020-08-14
3038,18,78,29,2020-08-14
3038,18,78,31,2020-08-14
3038,18,78,36,2020-08-14
3038,18,78,45,2020-08-14
3038,18,78,46,2020-08-14
3038,18,78,62,2020-08-14
3038,18,78,74,2020-08-14
3039,7,88,13,2020-03-04
3039,7,88,27,2020-03-04
3039,7,88,46,2020-03-04
3039,7,88,55,2020-03-04
3039,7,88,67,2020-03-04
3041,13,29,48,2020-06-17
3041,13,29,58,2020-06-17
3041,13,29,75,2020-06-17
3042,18,20,59,2019-03-21
3043,4,66,31,2020-10-12
3043,4,66,44,2020-10-12
3043,4,66,50,2020-10-12
3043,4,66,57,2020-10-12
3043,4,66,79,2020-10-12
3043,4,66,82,2020-10-12
3043,4,66,98,2020-10-12
3043,4,66,98,2020-10-12
3044,14,93,12,2020-11-11
3044,14,93,23,2020-11-11
3044,14,93,49,2020-11-11
3044,14,93,52,2020-11-11
3044,14,93,55,2020-11-11
3044,14,93,71,2020-11-11
3044,14,93,92,2020-11-11
3044,14,93,98,2020-11-11
3044,14,93,98,2020-11-11
3045,20,81,27,2019-12-26
3046,9,97,6,2020-06-21
3046,9,97,11,2020-06-21
3046,9,97,34,2020-06-21
3046,9,97,71,2020-06-21
3048,11,66,17,2020-10-24
3049,10,21,29,2020-11-28
3049,10,21,31,2020-11-28
3049,10,21,32,2020-11-28
3049,10,21,34,2020-11-28
3049,10,21,49,2020-11-28
3049,10,21,63,2020-11-28
3049,10,21,66,2020-11-28
3049,10,21,80,2020-11-28
3049,10,21,99,2020-11-28
3050,20,43,59,2019-11-03
3050,20,43,60,2019-11-03
3050,20,43,97,2019-11-03
3050,20,43,99,2019-11-03
3051,1,59,11,2020-06-15
3051,1,59,15,2020-06-15
3051,1,59,63,2020-06-15
3051,1,59,80,2020-06-15
3051,1,59,82,2020-06-15
3051,1,59,86,2020-06-15
3051,1,59,86,2020-06-15
3051,1,59,93,2020-06-15
3051,1,59,96,2020-06-15
3052,17,97,31,2020-12-25
3052,17,97,48,2020-12-25
3052,17,97,66,2020-12-25
3052,17,97,67,2020-12-25
3052,17,97,77,2020-12-25
3052,17,97,78,2020-12-25
3052,17,97,84,2020-12-25
3053,11,42,24,2020-01-22
3053,11,42,40,2020-01-22
3053,11,42,47,2020-01-22
3053,11,42,89,2020-01-22
3054,18,49,10,2019-10-15
3054,18,49,12,2019-10-15
3054,18,49,24,2019-10-15
3054,18,49,41,2019-10-15
3055,13,81,26,2019-02-18
3055,13,81,30,2019-02-18
3055,13,81,31,2019-02-18
3055,13,81,48,2019-02-18
3055,13,81,69,2019-02-18
3055,13,81,80,2019-02-18
3055,13,81,86,2019-02-18
3056,2,86,2,2020-04-16
3056,2,86,60,2020-04-16
3056,2,86,79,2020-04-16
3056,2,86,98,2020-04-16
3057,13,92,36,2020-08-01
3057,13,92,65,2020-08-01
3057,13,92,89,2020-08-01
3058,2,88,4,2020-12-12
3058,2,88,40,2020-12-12
3058,2,88,48,2020-12-12
3058,2,88,50,2020-12-12
3058,2,88,53,2020-12-12
3058,2,88,53,2020-12-12
3059,20,10,5,2020-02-28
3059,20,10,15,2020-02-28
3059,20,10,54,2020-02-28
3059,20,10,97,2020-02-28
3059,20,10,99,2020-02-28
3061,7,73,3,2019-09-19
3061,7,73,15,2019-09-19
3061,7,73,27,2019-09-19
3061,7,73,53,2019-09-19
3061,7,73,63,2019-09-19
3061,7,73,68,2019-09-19
3061,7,73,70,2019-09-19
3061,7,73,86,2019-09-19
3062,19,86,38,2019-01-28
3062,19,86,49,2019-01-28
3062,19,86,81,2019-01-28
3062,19,86,98,2019-01-28
3063,7,35,25,2020-07-16
3063,7,35,27,2020-07-16
3063,7,35,76,2020-07-16
3064,4,9,33,2020-12-18
3064,4,9,47,2020-12-18
3064,4,9,56,2020-12-18
3064,4,9,60,2020-12-18
3064,4,9,79,2020-12-18
3065,6,83,40,2019-04-19
3065,6,83,40,2019-04-19
3065,6,83,51,2019-04-19
3065,6,83,52,2019-04-19
3065,6,83,62,2019-04-19
3065,6,83,79,2019-04-19
3065,6,83,97,2019-04-19
3066,7,17,42,2019-12-03
3067,4,39,37,2020-01-11
3067,4,39,86,2020-01-11
3068,13,92,4,2019-04-02
3068,13,92,8,2019-04-02
3068,13,92,31,2019-04-02
3068,13,92,35,2019-04-02
3068,13,92,46,2019-04-02
3068,13,92,70,2019-04-02
3068,13,92,71,2019-04-02
3068,13,92,75,2019-04-02
3069,9,9,3,2019-12-30
3069,9,9,8,2019-12-30
3069,9,9,51,2019-12-30
3069,9,9,75,2019-12-30
3070,4,70,36,2019-08-14
3070,4,70,48,2019-08-14
3070,4,70,57,2019-08-14
3071,14,20,10,2020-10-26
3071,14,20,16,2020-10-26
3071,14,20,47,2020-10-26
3071,14,20,54,2020-10-26
3071,14,20,74,2020-10-26
3071,14,20,78,2020-10-26
3071,14,20,100,2020-10-26
3072,20,97,47,2019-01-13
3072,20,97,61,2019-01-13
3072,20,97,71,2019-01-13
3072,20,97,74,2019-01-13
3073,7,65,96,2020-07-20
3074,18,38,1,2020-08-04
3074,18,38,3,2020-08-04
3074,18,38,12,2020-08-04
3074,18,38,43,2020-08-04
3074,18,38,44,2020-08-04
3074,18,38,44,2020-08-04
3074,18,38,83,2020-08-04
3074,18,38,99,2020-08-04
3075,14,84,28,2019-06-22
3075,14,84,74,2019-06-22
3075,14,84,74,2019-06-22
3075,14,84,96,2019-06-22
3076,17,32,18,2019-03-10
3076,17,32,45,2019-03-10
3076,17,32,49,2019-03-10
3077,19,53,42,2020-07-28
3077,19,53,57,2020-07-28
3077,19,53,59,2020-07-28
3077,19,53,60,2020-07-28
3077,19,53,64,2020-07-28
3077,19,53,77,2020-07-28
3079,8,12,10,2020-01-10
3079,8,12,26,2020-01-10
3079,8,12,26,2020-01-10
3079,8,12,29,2020-01-10
3079,8,12,29,2020-01-10
3079,8,12,36,2020-01-10
3079,8,12,60,2020-01-10
3079,8,12,71,2020-01-10
3080,15,52,19,2020-12-16
3080,15,52,86,2020-12-16
3080,15,52,96,2020-12-16
3081,13,76,23,2019-11-20
3081,13,76,53,2019-11-20
3081,13,76,66,2019-11-20
3081,13,76,79,2019-11-20
3081,13,76,82,2019-11-20
3082,2,87,51,2019-02-20
3082,2,87,80,2019-02-20
3083,17,44,26,2019-09-27
3083,17,44,51,2019-09-27
3083,17,44,59,2019-09-27
3083,17,44,68,2019-09-27
3083,17,44,86,2019-09-27
3083,17,44,89,2019-09-27
3083,17,44,98,2019-09-27
3084,14,34,18,2020-08-06
3084,14,34,27,2020-08-06
3084,14,34,57,2020-08-06
3084,14,34,77,2020-08-06
3084,14,34,85,2020-08-06
3084,14,34,97,2020-08-06
3085,7,30,2,2019-08-23
3085,7,30,33,2019-08-23
3085,7,30,63,2019-08-23
3085,7,30,84,2019-08-23
3086,8,46,21,2019-01-19
3086,8,46,37,2019-01-19
3087,12,77,23,2019-12-15
3087,12,77,32,2019-12-15
3087,12,77,37,2019-12-15
3087,12,77,41,2019-12-15
3087,12,77,49,2019-12-15
3087,12,77,57,2019-12-15
3087,12,77,81,2019-12-15
3087,12,77,86,2019-12-15
3087,12,77,87,2019-12-15
3088,15,64,1,2019-01-28
3088,15,64,2,2019-01-28
3088,15,64,4,2019-01-28
3088,15,64,24,2019-01-28
3088,15,64,33,2019-01-28
3088,15,64,99,2019-01-28
3090,12,17,45,2019-03-13
3091,20,19,7,2020-04-05
3091,20,19,22,2020-04-05
3091,20,19,31,2020-04-05
3091,20,19,42,2020-04-05
3091,20,19,82,2020-04-05
3091,20,19,89,2020-04-05
3093,12,29,77,2020-12-30
3094,6,50,23,2019-03-18
3094,6,50,50,2019-03-18
3094,6,50,88,2019-03-18
3095,12,13,13,2019-01-19
3095,12,13,22,2019-01-19
3095,12,13,61,2019-01-19
3095,12,13,78,2019-01-19
3095,12,13,87,2019-01-19
3095,12,13,87,2019-01-19
3096,13,41,7,2019-05-30
3096,13,41,9,2019-05-30
3096,13,41,45,2019-05-30
3096,13,41,49,2019-05-30
3096,13,41,67,2019-05-30
3096,13,41,78,2019-05-30
3096,13,41,84,2019-05-30
3096,13,41,93,2019-05-30
3096,13,41,97,2019-05-30
3097,3,99,26,2019-11-03
3097,3,99,90,2019-11-03
3098,2,5,1,2020-01-06
3098,2,5,23,2020-01-06
3098,2,5,34,2020-01-06
3098,2,5,79,2020-01-06
3098,2,5,100,2020-01-06
3100,19,44,10,2020-03-31
3100,19,44,28,2020-03-31
3100,19,44,30,2020-03-31
3100,19,44,48,2020-03-31
3100,19,44,57,2020-03-31
3100,19,44,69,2020-03-31
3100,19,44,71,2020-03-31
3100,19,44,76,2020-03-31
3101,9,32,28,2020-09-06
3102,15,28,87,2019-10-24
3103,11,19,4,2019-07-25
3103,11,19,33,2019-07-25
3103,11,19,58,2019-07-25
3103,11,19,60,2019-07-25
3103,11,19,79,2019-07-25
3103,11,19,94,2019-07-25
3103,11,19,99,2019-07-25
3104,6,67,25,2019-06-19
3104,6,67,28,2019-06-19
3104,6,67,63,2019-06-19
3104,6,67,74,2019-06-19
3105,19,83,52,2020-09-08
3106,13,28,7,2019-04-16
3106,13,28,66,2019-04-16
3106,13,28,70,2019-04-16
3106,13,28,80,2019-04-16
3106,13,28,88,2019-04-16
3107,11,91,5,2019-07-27
3107,11,91,78,2019-07-27
3108,11,71,33,2020-04-03
3108,11,71,40,2020-04-03
3109,8,46,8,2019-09-15
3109,8,46,60,2019-09-15
3110,5,23,38,2020-01-07
3110,5,23,53,2020-01-07
3110,5,23,79,2020-01-07
3110,5,23,79,2020-01-07
3110,5,23,79,2020-01-07
3110,5,23,95,2020-01-07
3110,5,23,96,2020-01-07
3110,5,23,100,2020-01-07
3111,14,39,34,2019-01-14
3111,14,39,35,2019-01-14
3111,14,39,59,2019-01-14
3111,14,39,68,2019-01-14
3112,2,10,9,2020-04-01
3112,2,10,12,2020-04-01
3112,2,10,98,2020-04-01
3113,11,5,10,2019-11-24
3113,11,5,27,2019-11-24
3113,11,5,28,2019-11-24
3113,11,5,36,2019-11-24
3113,11,5,64,2019-11-24
3113,11,5,79,2019-11-24
3113,11,5,95,2019-11-24
3114,20,3,1,2020-07-13
3114,20,3,11,2020-07-13
3114,20,3,19,2020-07-13
3114,20,3,41,2020-07-13
3114,20,3,77,2020-07-13
3114,20,3,82,2020-07-13
3115,3,91,3,2019-10-04
3115,3,91,3,2019-10-04
3115,3,91,29,2019-10-04
3115,3,91,40,2019-10-04
3115,3,91,40,2019-10-04
3115,3,91,50,2019-10-04
3115,3,91,65,2019-10-04
3117,20,56,7,2020-04-23
3117,20,56,20,2020-04-23
3117,20,56,20,2020-04-23
3117,20,56,45,2020-04-23
3117,20,56,72,2020-04-23
3117,20,56,100,2020-04-23
3118,1,88,30,2020-08-07
3118,1,88,31,2020-08-07
3119,2,12,19,2020-10-06
3119,2,12,22,2020-10-06
3119,2,12,27,2020-10-06
3119,2,12,42,2020-10-06
3119,2,12,43,2020-10-06
3119,2,12,53,2020-10-06
3119,2,12,57,2020-10-06
3119,2,12,81,2020-10-06
3120,1,2,3,2020-07-10
3120,1,2,15,2020-07-10
3120,1,2,26,2020-07-10
3120,1,2,43,2020-07-10
3120,1,2,54,2020-07-10
3120,1,2,81,2020-07-10
3121,10,81,13,2019-05-13
3121,10,81,26,2019-05-13
3121,10,81,49,2019-05-13
3121,10,81,59,2019-05-13
3121,10,81,60,2019-05-13
3121,10,81,73,2019-05-13
3121,10,81,91,2019-05-13
3121,10,81,99,2019-05-13
3122,19,63,45,2020-01-29
3122,19,63,61,2020-01-29
3124,16,64,28,2019-12-08
3124,16,64,85,2019-12-08
3125,1,77,29,2020-02-18
3125,1,77,58,2020-02-18
3125,1,77,59,2020-02-18
3125,1,77,77,2020-02-18
3126,16,30,17,2020-03-23
3126,16,30,34,2020-03-23
3126,16,30,38,2020-03-23
3126,16,30,55,2020-03-23
3127,17,19,2,2020-10-11
3127,17,19,11,2020-10-11
3127,17,19,26,2020-10-11
3127,17,19,60,2020-10-11
3127,17,19,76,2020-10-11
3127,17,19,87,2020-10-11
3127,17,19,91,2020-10-11
3127,17,19,97,2020-10-11
3128,11,74,2,2019-12-30
3128,11,74,9,2019-12-30
3128,11,74,54,2019-12-30
3128,11,74,55,2019-12-30
3128,11,74,74,2019-12-30
3128,11,74,96,2019-12-30
3129,4,66,10,2019-01-31
3129,4,66,12,2019-01-31
3130,4,59,26,2019-03-30
3130,4,59,42,2019-03-30
3130,4,59,49,2019-03-30
3130,4,59,71,2019-03-30
3130,4,59,88,2019-03-30
3130,4,59,91,2019-03-30
3130,4,59,95,2019-03-30
3131,2,71,16,2019-09-25
3131,2,71,25,2019-09-25
3131,2,71,27,2019-09-25
3131,2,71,48,2019-09-25
3131,2,71,69,2019-09-25
3131,2,71,76,2019-09-25
3131,2,71,79,2019-09-25
3131,2,71,95,2019-09-25
3132,18,53,15,2019-06-13
3132,18,53,29,2019-06-13
3132,18,53,45,2019-06-13
3132,18,53,82,2019-06-13
3132,18,53,83,2019-06-13
3132,18,53,100,2019-06-13
3133,3,31,22,2020-09-14
3133,3,31,25,2020-09-14
3133,3,31,36,2020-09-14
3133,3,31,55,2020-09-14
3133,3,31,64,2020-09-14
3134,17,31,48,2019-12-22
3135,18,30,53,2019-10-10
3135,18,30,54,2019-10-10
3135,18,30,55,2019-10-10
3135,18,30,56,2019-10-10
3135,18,30,68,2019-10-10
3135,18,30,85,2019-10-10
3136,6,47,29,2019-05-16
3136,6,47,38,2019-05-16
3136,6,47,42,2019-05-16
3136,6,47,45,2019-05-16
3136,6,47,68,2019-05-16
3136,6,47,71,2019-05-16
3136,6,47,87,2019-05-16
3137,13,14,37,2020-09-09
3137,13,14,50,2020-09-09
3137,13,14,52,2020-09-09
3137,13,14,53,2020-09-09
3138,1,92,4,2020-01-30
3138,1,92,22,2020-01-30
3138,1,92,47,2020-01-30
3138,1,92,66,2020-01-30
3139,17,58,23,2020-06-20
3139,17,58,30,2020-06-20
3139,17,58,30,2020-06-20
3139,17,58,43,2020-06-20
3139,17,58,72,2020-06-20
3139,17,58,79,2020-06-20
3139,17,58,85,2020-06-20
3139,17,58,89,2020-06-20
3139,17,58,100,2020-06-20
3140,3,53,11,2020-03-28
3140,3,53,59,2020-03-28
3140,3,53,90,2020-03-28
3140,3,53,96,2020-03-28
3140,3,53,96,2020-03-28
3141,6,94,98,2019-03-26
3142,9,32,45,2019-03-01
3142,9,32,54,2019-03-01
3142,9,32,71,2019-03-01
3142,9,32,73,2019-03-01
3142,9,32,79,2019-03-01
3142,9,32,99,2019-03-01
3142,9,32,99,2019-03-01
3142,9,32,100,2019-03-01
3143,1,85,8,2020-04-24
3143,1,85,17,2020-04-24
3143,1,85,20,2020-04-24
3143,1,85,22,2020-04-24
3143,1,85,23,2020-04-24
3143,1,85,24,2020-04-24
3143,1,85,40,2020-04-24
3143,1,85,47,2020-04-24
3143,1,85,75,2020-04-24
3144,18,29,32,2019-07-02
3144,18,29,35,2019-07-02
3144,18,29,98,2019-07-02
3145,15,84,44,2020-08-18
3145,15,84,64,2020-08-18
3145,15,84,88,2020-08-18
3146,8,7,17,2019-06-07
3146,8,7,50,2019-06-07
3146,8,7,80,2019-06-07
3147,8,74,33,2019-09-09
3147,8,74,70,2019-09-09
3147,8,74,89,2019-09-09
3148,9,75,6,2020-04-24
3148,9,75,32,2020-04-24
3148,9,75,32,2020-04-24
3148,9,75,44,2020-04-24
3148,9,75,64,2020-04-24
3148,9,75,76,2020-04-24
3148,9,75,91,2020-04-24
3148,9,75,93,2020-04-24
3148,9,75,99,2020-04-24
3150,1,52,4,2019-01-28
3150,1,52,9,2019-01-28
3150,1,52,28,2019-01-28
3150,1,52,44,2019-01-28
3150,1,52,82,2019-01-28
3150,1,52,92,2019-01-28
3150,1,52,100,2019-01-28
3151,8,48,27,2020-02-01
3152,11,34,2,2020-02-23
3152,11,34,44,2020-02-23
3152,11,34,49,2020-02-23
3152,11,34,72,2020-02-23
3152,11,34,79,2020-02-23
3152,11,34,80,2020-02-23
3152,11,34,94,2020-02-23
3152,11,34,98,2020-02-23
3153,12,83,65,2020-09-22
3153,12,83,82,2020-09-22
3153,12,83,84,2020-09-22
3154,3,63,59,2020-04-09
3154,3,63,61,2020-04-09
3154,3,63,63,2020-04-09
3154,3,63,91,2020-04-09
3155,16,40,38,2019-03-04
3155,16,40,50,2019-03-04
3155,16,40,62,2019-03-04
3155,16,40,81,2019-03-04
3155,16,40,88,2019-03-04
3155,16,40,93,2019-03-04
3155,16,40,98,2019-03-04
3156,9,74,61,2019-07-22
3156,9,74,85,2019-07-22
3156,9,74,89,2019-07-22
3157,9,16,9,2019-10-10
3157,9,16,17,2019-10-10
3157,9,16,29,2019-10-10
3157,9,16,37,2019-10-10
3157,9,16,40,2019-10-10
3157,9,16,52,2019-10-10
3157,9,16,60,2019-10-10
3157,9,16,82,2019-10-10
3158,1,68,9,2019-08-02
3158,1,68,15,2019-08-02
3158,1,68,16,2019-08-02
3158,1,68,22,2019-08-02
3158,1,68,26,2019-08-02
3158,1,68,27,2019-08-02
3158,1,68,36,2019-08-02
3158,1,68,39,2019-08-02
3158,1,68,84,2019-08-02
3159,9,100,60,2019-07-27
3159,9,100,77,2019-07-27
3161,3,60,6,2020-05-10
3161,3,60,28,2020-05-10
3161,3,60,32,2020-05-10
3161,3,60,71,2020-05-10
3161,3,60,75,2020-05-10
3161,3,60,80,2020-05-10
3161,3,60,93,2020-05-10
3161,3,60,94,2020-05-10
3162,13,17,20,2019-05-21
3162,13,17,46,2019-05-21
3162,13,17,46,2019-05-21
3162,13,17,62,2019-05-21
3162,13,17,65,2019-05-21
3162,13,17,81,2019-05-21
3162,13,17,81,2019-05-21
3162,13,17,84,2019-05-21
3162,13,17,98,2019-05-21
3163,9,38,19,2019-11-12
3164,18,94,6,2020-01-12
3164,18,94,32,2020-01-12
3164,18,94,39,2020-01-12
3164,18,94,47,2020-01-12
3164,18,94,53,2020-01-12
3164,18,94,56,2020-01-12
3165,18,70,47,2020-03-03
3165,18,70,66,2020-03-03
3165,18,70,97,2020-03-03
3166,4,94,50,2020-10-23
3166,4,94,57,2020-10-23
3166,4,94,60,2020-10-23
3166,4,94,89,2020-10-23
3166,4,94,89,2020-10-23
3167,10,60,50,2019-08-22
3167,10,60,55,2019-08-22
3167,10,60,67,2019-08-22
3167,10,60,76,2019-08-22
3167,10,60,80,2019-08-22
3167,10,60,92,2019-08-22
3169,11,30,26,2020-12-11
3169,11,30,43,2020-12-11
3169,11,30,43,2020-12-11
3169,11,30,71,2020-12-11
3169,11,30,72,2020-12-11
3169,11,30,91,2020-12-11
3169,11,30,96,2020-12-11
3169,11,30,100,2020-12-11
3170,17,61,43,2019-10-11
3170,17,61,47,2019-10-11
3170,17,61,65,2019-10-11
3170,17,61,73,2019-10-11
3170,17,61,79,2019-10-11
3170,17,61,83,2019-10-11
3170,17,61,89,2019-10-11
3171,11,54,15,2019-04-22
3171,11,54,41,2019-04-22
3171,11,54,43,2019-04-22
3171,11,54,48,2019-04-22
3171,11,54,76,2019-04-22
3171,11,54,85,2019-04-22
3172,10,93,8,2020-01-07
3172,10,93,24,2020-01-07
3172,10,93,43,2020-01-07
3172,10,93,59,2020-01-07
3172,10,93,73,2020-01-07
3172,10,93,90,2020-01-07
3172,10,93,97,2020-01-07
3173,3,85,37,2019-03-11
3173,3,85,81,2019-03-11
3174,17,54,31,2020-07-31
3174,17,54,44,2020-07-31
3174,17,54,68,2020-07-31
3174,17,54,96,2020-07-31
3174,17,54,98,2020-07-31
3175,11,56,60,2020-01-31
3175,11,56,64,2020-01-31
3175,11,56,94,2020-01-31
3175,11,56,94,2020-01-31
3175,11,56,99,2020-01-31
3176,19,43,9,2019-08-25
3176,19,43,16,2019-08-25
3176,19,43,67,2019-08-25
3176,19,43,68,2019-08-25
3176,19,43,78,2019-08-25
3176,19,43,90,2019-08-25
3176,19,43,91,2019-08-25
3177,13,93,20,2019-10-15
3177,13,93,29,2019-10-15
3177,13,93,45,2019-10-15
3178,10,84,17,2019-01-26
3178,10,84,36,2019-01-26
3178,10,84,43,2019-01-26
3178,10,84,55,2019-01-26
3178,10,84,66,2019-01-26
3179,8,8,16,2019-02-22
3179,8,8,34,2019-02-22
3179,8,8,76,2019-02-22
3179,8,8,97,2019-02-22
3180,11,29,4,2019-08-26
3180,11,29,8,2019-08-26
3180,11,29,48,2019-08-26
3180,11,29,78,2019-08-26
3181,3,92,55,2020-09-09
3182,3,66,10,2020-07-21
3182,3,66,12,2020-07-21
3182,3,66,28,2020-07-21
3182,3,66,50,2020-07-21
3182,3,66,54,2020-07-21
3182,3,66,61,2020-07-21
3182,3,66,64,2020-07-21
3183,6,55,9,2020-03-06
3183,6,55,14,2020-03-06
3183,6,55,52,2020-03-06
3183,6,55,52,2020-03-06
3183,6,55,60,2020-03-06
3183,6,55,65,2020-03-06
